"lang","trialid","ianum","ia","total_rt","gaze_rt","firstfix_rt","model_ia","freq","surp","ent","model","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_ent","prev2_ent"
"ge",12,54,"von",170.846153846154,149.230769230769,135.25641025641,"von",0.00977,0.0872297805887033,0.74137544631958,"mgpt_lc",3,6.68198547980473,2.7742802129855,0.000105,0.00263,5,5,7.89085006713867,4.17384481430054
"ge",12,55,"Buchstaben",461.102564102564,312.948717948718,240.307692307692,"Buchstaben",1.95e-05,1.5886778062364,5.33509922027588,"mgpt_lc",10,0.0872297805887033,6.68198547980473,0.00977,0.000105,3,5,0.74137544631958,7.89085006713867
"ge",12,56,"und",62.4358974358974,59.6410256410256,59.6410256410256,"und",0.0263,0.939167374990285,2.38643217086792,"mgpt_lc",3,1.5886778062364,0.0872297805887033,1.95e-05,0.00977,10,3,5.33509922027588,0.74137544631958
"ge",12,57,"Ziffern,",282.25641025641,210.025641025641,175.230769230769,"Ziffern,",3.55e-06,3.44890415457898,5.91677011619322,"mgpt_lc",8,0.939167374990285,1.5886778062364,0.0263,1.95e-05,3,10,2.38643217086792,5.33509922027588
"ge",12,58,"die",115.948717948718,106.179487179487,102.846153846154,"die",0.0302,0.382920903876517,2.27461123466492,"mgpt_lc",3,3.44890415457898,0.939167374990285,3.55e-06,0.0263,8,3,5.91677011619322,2.38643217086792
"ge",12,59,"den",292,204.717948717949,183.641025641026,"den",0.01,4.66192578065225,6.18003988265991,"mgpt_lc",3,0.382920903876517,3.44890415457898,0.0302,3.55e-06,3,8,2.27461123466492,5.91677011619322
"ge",12,60,"Fahrzeughalter",541.769230769231,280.230769230769,168.923076923077,"Fahrzeughalter",4.47e-07,9.29637968482388,11.8159067109227,"mgpt_lc",14,4.66192578065225,0.382920903876517,0.01,0.0302,3,3,6.18003988265991,2.27461123466492
"ge",12,61,"eindeutig",383.205128205128,263.641025641026,231.615384615385,"eindeutig",3.89e-05,4.20428887712253,5.91474723815918,"mgpt_lc",9,9.29637968482388,4.66192578065225,4.47e-07,0.01,14,3,11.8159067109227,6.18003988265991
"ge",12,62,"im",143.307692307692,125.282051282051,120.230769230769,"im",0.00724,9.16378481594945,2.37106871604919,"mgpt_lc",2,4.20428887712253,9.29637968482388,3.89e-05,4.47e-07,9,14,5.91474723815918,11.8159067109227
"ge",12,63,"Fahrzeugregister",908.794871794872,544.230769230769,225.307692307692,"Fahrzeugregister",1.41e-08,12.2448241399865,11.2499470710754,"mgpt_lc",16,9.16378481594945,4.20428887712253,0.00724,3.89e-05,2,9,2.37106871604919,5.91474723815918
"ge",12,64,"der",125.871794871795,95.6153846153846,88,"der",0.0288,7.27339463724727,5.89138555526733,"mgpt_lc",3,12.2448241399865,9.16378481594945,1.41e-08,0.00724,16,2,11.2499470710754,2.37106871604919
"ge",12,65,"ausstellenden",534.128205128205,313.897435897436,233.74358974359,"ausstellenden",2.19e-07,12.7068380541217,9.41975931450725,"mgpt_lc",13,7.27339463724727,12.2448241399865,0.0288,1.41e-08,3,16,5.89138555526733,11.2499470710754
"ge",12,66,"Behörde",243.948717948718,202.948717948718,194.923076923077,"Behörde",2.09e-05,0.246467882056348,1.39458025601925,"mgpt_lc",7,12.7068380541217,7.27339463724727,2.19e-07,0.0288,13,3,9.41975931450725,5.89138555526733
"ge",12,67,"identifiziert.",485.717948717949,320.769230769231,228.282051282051,"identifiziert.",1.26e-05,6.98072101879436,7.65656495094299,"mgpt_lc",14,0.246467882056348,12.7068380541217,2.09e-05,2.19e-07,7,13,1.39458025601925,9.41975931450725
"ge",12,68,"In",106.564102564103,90.4615384615385,85.6410256410256,"In",0.0174,4.85062917916038,5.38443374633789,"mgpt_lc",2,6.98072101879436,0.246467882056348,1.26e-05,2.09e-05,14,7,7.65656495094299,1.39458025601925
"ge",12,69,"einigen",581.461538461538,420.666666666667,278.384615384615,"einigen",0.000129,3.09546854936211,4.17238998413086,"mgpt_lc",7,4.85062917916038,6.98072101879436,0.0174,1.26e-05,2,14,5.38443374633789,7.65656495094299
"ge",12,70,"Ländern",224.74358974359,153.128205128205,147.179487179487,"Ländern",8.13e-05,0.585585212288682,2.24859857559204,"mgpt_lc",7,3.09546854936211,4.85062917916038,0.000129,0.0174,7,2,4.17238998413086,5.38443374633789
"ge",12,71,"ist",194.307692307692,131.897435897436,123.923076923077,"ist",0.012,2.40648600423198,4.85167789459229,"mgpt_lc",3,0.585585212288682,3.09546854936211,8.13e-05,0.000129,7,7,2.24859857559204,4.17238998413086
"ge",12,72,"die",286.25641025641,193.641025641026,181.666666666667,"die",0.0302,2.2455959647397,4.25544452667236,"mgpt_lc",3,2.40648600423198,0.585585212288682,0.012,8.13e-05,3,7,4.85167789459229,2.24859857559204
"ge",12,73,"Kennung",384.871794871795,158.282051282051,133.820512820513,"Kennung",1e-06,6.12083724918144,5.64688909053802,"mgpt_lc",7,2.2455959647397,2.40648600423198,0.0302,0.012,3,3,4.25544452667236,4.85167789459229
"ge",12,74,"innerhalb",624.923076923077,268.666666666667,228.384615384615,"innerhalb",0.000145,10.8611556036152,6.18068885803223,"mgpt_lc",9,6.12083724918144,2.2455959647397,1e-06,0.0302,7,3,5.64688909053802,4.25544452667236
"ge",12,75,"des",240.897435897436,167.564102564103,157.641025641026,"des",0.0055,2.54813088913906,2.92279720306396,"mgpt_lc",3,10.8611556036152,6.12083724918144,0.000145,1e-06,9,7,6.18068885803223,5.64688909053802
"ge",12,76,"gesamten",448.461538461538,241.435897435897,218.128205128205,"gesamten",6.31e-05,9.59659756919178,2.16504383087158,"mgpt_lc",8,2.54813088913906,10.8611556036152,0.0055,0.000145,3,9,2.92279720306396,6.18068885803223
"ge",12,77,"Landes",249,187.51282051282,157.48717948718,"Landes",7.76e-05,10.5375674991969,1.46433782577515,"mgpt_lc",6,9.59659756919178,2.54813088913906,6.31e-05,0.0055,8,3,2.16504383087158,2.92279720306396
"ge",12,78,"einzigartig,",606.307692307692,369.384615384615,276.48717948718,"einzigartig,",7.59e-06,12.5855237432781,9.62145924568176,"mgpt_lc",12,10.5375674991969,9.59659756919178,7.76e-05,6.31e-05,6,8,1.46433782577515,2.16504383087158
