"lang","trialid","ianum","ia","total_rt","gaze_rt","firstfix_rt","model_ia","freq","surp","ent","model","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_ent","prev2_ent"
"ru",1,1,"Янус",493.939393939394,290.363636363636,172.484848484848,"Янус",6.76e-07,14.8587296269028,13.4968128204346,"mgpt_lc",4,NA,NA,NA,NA,NA,NA,NA,NA
"ru",1,2,"—",306.380952380952,223.666666666667,216.809523809524,"—",0,7.97427290354903,8.80104541778564,"mgpt_lc",1,14.8587296269028,NA,6.76e-07,NA,4,NA,13.4968128204346,NA
"ru",1,3,"бог",381.25,198.892857142857,185.928571428571,"бог",9.77e-05,9.349719106491,10.0923509597778,"mgpt_lc",3,7.97427290354903,14.8587296269028,0,6.76e-07,1,4,8.80104541778564,13.4968128204346
"ru",1,4,"всех",488.935483870968,241.516129032258,194.451612903226,"всех",0.000832,10.4871921564147,7.45317220687866,"mgpt_lc",4,9.349719106491,7.97427290354903,9.77e-05,0,3,1,10.0923509597778,8.80104541778564
"ru",1,5,"начинаний",733.058823529412,284.823529411765,237.235294117647,"начинаний",6.03e-07,13.2692234224018,8.83498269319534,"mgpt_lc",9,10.4871921564147,9.349719106491,0.000832,9.77e-05,4,3,7.45317220687866,10.0923509597778
"ru",1,6,"и",251,221.285714285714,221.285714285714,"и",0.0295,2.02568922443556,3.09948110580444,"mgpt_lc",1,13.2692234224018,10.4871921564147,6.03e-07,0.000832,9,4,8.83498269319534,7.45317220687866
"ru",1,7,"переходов",726.676470588235,381.294117647059,262.588235294118,"переходов",3.8e-06,15.6755432178253,8.93886476755142,"mgpt_lc",9,2.02568922443556,13.2692234224018,0.0295,6.03e-07,1,9,3.09948110580444,8.83498269319534
"ru",1,8,"в",239.25,201.125,201.125,"в",0.0427,2.64350544692513,4.02544784545898,"mgpt_lc",1,15.6755432178253,2.02568922443556,3.8e-06,0.0295,9,1,8.93886476755142,3.09948110580444
"ru",1,9,"древнеримской",845.470588235294,335.205882352941,234.411764705882,"древнеримской",1.29e-07,20.5261245366873,14.359376244247,"mgpt_lc",13,2.64350544692513,15.6755432178253,0.0427,3.8e-06,1,9,4.02544784545898,8.93886476755142
"ru",1,10,"религии",562.323529411765,254.294117647059,220.764705882353,"религии",1.91e-05,5.31366804651956,4.32442344725132,"mgpt_lc",7,20.5261245366873,2.64350544692513,1.29e-07,0.0427,13,1,14.359376244247,4.02544784545898
