"lang","trialid","ianum","ia","total_rt","gaze_rt","firstfix_rt","model_ia","freq","surp","ent","model","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_ent","prev2_ent"
"gr",1,66,"ειρήνης.",479.142857142857,352.457142857143,251.742857142857,"ειρήνης.",2.51e-05,0.840792586210647,3.89791150507517,"mgpt_lc",8,0.853284879093765,0.742585395706202,1.78e-05,0.011,9,2,3.31697985844221,2.88437509536743
"gr",1,67,"Ως",319.388888888889,246.666666666667,196.166666666667,"Ως",0.00135,7.99872040821159,4.91103476285934,"mgpt_lc",2,0.840792586210647,0.853284879093765,2.51e-05,1.78e-05,8,9,3.89791150507517,3.31697985844221
"gr",1,68,"ο",253.15,214.2,214.2,"ο",0.0138,5.68802487949286,6.564528465271,"mgpt_lc",1,7.99872040821159,0.840792586210647,0.00135,2.51e-05,2,8,4.91103476285934,3.89791150507517
"gr",1,69,"θεός",381.861111111111,279.277777777778,222.222222222222,"θεός",0.000107,2.69842157874572,6.99699811637402,"mgpt_lc",4,5.68802487949286,7.99872040821159,0.0138,0.00135,1,2,6.564528465271,4.91103476285934
"gr",1,70,"των",245.2,188.15,188.15,"των",0.00708,1.5788375032412,3.3076901435852,"mgpt_lc",3,2.69842157874572,5.68802487949286,0.000107,0.0138,4,1,6.99699811637402,6.564528465271
"gr",1,71,"πυλών,",435.25,311.722222222222,254.722222222222,"πυλών,",4.68e-06,13.7323873831341,11.7347052097321,"mgpt_lc",6,1.5788375032412,2.69842157874572,0.00708,0.000107,3,4,3.3076901435852,6.99699811637402
"gr",1,72,"συνδέθηκε",491.114285714286,423.714285714286,329,"συνδέθηκε",3.63e-06,10.6316482627082,9.88727021217346,"mgpt_lc",9,13.7323873831341,1.5788375032412,4.68e-06,0.00708,6,3,11.7347052097321,3.3076901435852
"gr",1,73,"επίσης",325.194444444444,302,237.694444444444,"επίσης",0.000617,5.20817963068582,3.14932155609131,"mgpt_lc",6,10.6316482627082,13.7323873831341,3.63e-06,4.68e-06,9,6,9.88727021217346,11.7347052097321
"gr",1,74,"με",230.263157894737,210.526315789474,210.526315789474,"με",0.0166,0.152551191599788,0.886512637138367,"mgpt_lc",2,5.20817963068582,10.6316482627082,0.000617,3.63e-06,6,9,3.14932155609131,9.88727021217346
"gr",1,75,"την",255.833333333333,170.583333333333,159.583333333333,"την",0.0162,2.42697915669217,3.15514636039734,"mgpt_lc",3,0.152551191599788,5.20817963068582,0.0166,0.000617,2,6,0.886512637138367,3.14932155609131
"gr",1,76,"είσοδο",350.5,255.764705882353,231.058823529412,"είσοδο",4.79e-05,9.95195969565919,7.96723300218582,"mgpt_lc",6,2.42697915669217,0.152551191599788,0.0162,0.0166,3,2,3.15514636039734,0.886512637138367
"gr",1,77,"και",250.85,220.35,201.55,"και",0.0324,2.56820975852387,3.7985725402832,"mgpt_lc",3,9.95195969565919,2.42697915669217,4.79e-05,0.0162,6,3,7.96723300218582,3.15514636039734
"gr",1,78,"έξοδο",294.885714285714,250.4,222.257142857143,"έξοδο",3.39e-05,5.72287981951337,3.47898010909557,"mgpt_lc",5,2.56820975852387,9.95195969565919,0.0324,4.79e-05,3,6,3.7985725402832,7.96723300218582
"gr",1,79,"από",189.1,189.1,189.1,"από",0.0115,3.29241716628131,3.75855231285095,"mgpt_lc",3,5.72287981951337,2.56820975852387,3.39e-05,0.0324,5,3,3.47898010909557,3.7985725402832
"gr",1,80,"τις",241.961538461538,197.5,190.615384615385,"τις",0.00427,4.49327911245603,4.27917909622192,"mgpt_lc",3,3.29241716628131,5.72287981951337,0.0115,3.39e-05,3,5,3.75855231285095,3.47898010909557
"gr",1,81,"πόρτες",315.575757575758,244.575757575758,209.666666666667,"πόρτες",2.63e-05,3.05734434346191,7.13306789612398,"mgpt_lc",6,4.49327911245603,3.29241716628131,0.00427,0.0115,3,3,4.27917909622192,3.75855231285095
"gr",1,82,"των",219.6,219.6,219.6,"των",0.00708,3.66630604405139,3.23366069793701,"mgpt_lc",3,3.05734434346191,4.49327911245603,2.63e-05,0.00427,6,3,7.13306789612398,4.27917909622192
"gr",1,83,"σπιτιών.",435.666666666667,337.454545454545,245.939393939394,"σπιτιών.",7.08e-06,7.81824959033466,8.92209861055017,"mgpt_lc",8,3.66630604405139,3.05734434346191,0.00708,2.63e-05,3,6,3.23366069793701,7.13306789612398
"gr",1,84,"Ο",284.25,284.25,284.25,"Ο",0.0138,3.10124179168081,4.87071895599365,"mgpt_lc",1,7.81824959033466,3.66630604405139,7.08e-06,0.00708,8,3,8.92209861055017,3.23366069793701
"gr",1,85,"Ιανός",438.527777777778,278.055555555556,228.25,"Ιανός",0,0.665970338635703,3.71886569075286,"mgpt_lc",5,3.10124179168081,7.81824959033466,0.0138,7.08e-06,1,8,4.87071895599365,8.92209861055017
"gr",1,86,"συμβόλιζε",539.083333333333,425.25,267.25,"συμβόλιζε",0,8.53304345680296,8.28681960701942,"mgpt_lc",9,0.665970338635703,3.10124179168081,0,0.0138,5,1,3.71886569075286,4.87071895599365
"gr",1,87,"συχνά",302.857142857143,248.785714285714,224.535714285714,"συχνά",0.000155,8.9222795127998,4.11505174636841,"mgpt_lc",5,8.53304345680296,0.665970338635703,0,0,9,5,8.28681960701942,3.71886569075286
"gr",1,88,"τις",288.96,205.64,201.32,"τις",0.00427,4.77658552848475,3.64910244941711,"mgpt_lc",3,8.9222795127998,8.53304345680296,0.000155,0,5,9,4.11505174636841,8.28681960701942
"gr",1,89,"αλλαγές",392.027777777778,282.666666666667,239.25,"αλλαγές",8.32e-05,5.36735938007734,10.2064033020288,"mgpt_lc",7,4.77658552848475,8.9222795127998,0.00427,0.000155,3,5,3.64910244941711,4.11505174636841
"gr",1,90,"και",230.571428571429,215.142857142857,215.142857142857,"και",0.0324,2.7890983194438,4.04109334945679,"mgpt_lc",3,5.36735938007734,4.77658552848475,8.32e-05,0.00427,7,3,10.2064033020288,3.64910244941711
"gr",1,91,"τις",258.208333333333,213.458333333333,213.458333333333,"τις",0.00427,1.21740234254163,3.57146453857422,"mgpt_lc",3,2.7890983194438,5.36735938007734,0.0324,8.32e-05,3,7,4.04109334945679,10.2064033020288
"gr",1,92,"εξελίξεις,",400.972222222222,293.75,211.694444444444,"εξελίξεις,",3.55e-05,6.76834898098504,10.5706274283584,"mgpt_lc",10,1.21740234254163,2.7890983194438,0.00427,0.0324,3,3,3.57146453857422,4.04109334945679
"gr",1,93,"όπως",338.48275862069,285.241379310345,246.172413793103,"όπως",0.00151,3.71760565427722,5.87612867355347,"mgpt_lc",4,6.76834898098504,1.21740234254163,3.55e-05,0.00427,10,3,10.5706274283584,3.57146453857422
"gr",1,94,"η",257.888888888889,210.166666666667,200.666666666667,"η",0.0174,2.76480935115422,5.69025611877441,"mgpt_lc",1,3.71760565427722,6.76834898098504,0.00151,3.55e-05,4,10,5.87612867355347,10.5706274283584
"gr",1,95,"πρόοδος",471.166666666667,219.055555555556,176.916666666667,"πρόοδος",1.1e-05,7.76673997941805,9.34083959460258,"mgpt_lc",7,2.76480935115422,3.71760565427722,0.0174,0.00151,1,4,5.69025611877441,5.87612867355347
"gr",1,96,"από",320.142857142857,201.095238095238,187.238095238095,"από",0.0115,9.42429134645135,3.37960648536682,"mgpt_lc",3,7.76673997941805,2.76480935115422,1.1e-05,0.0174,7,1,9.34083959460258,5.69025611877441
"gr",1,97,"μια",320,247.538461538462,198.769230769231,"μια",0.00398,3.24688692082514,3.70020484924316,"mgpt_lc",3,9.42429134645135,7.76673997941805,0.0115,1.1e-05,3,7,3.37960648536682,9.34083959460258
"gr",1,98,"κατάσταση",462,275.909090909091,215.69696969697,"κατάσταση",0.000214,3.29573417162669,6.28961804509163,"mgpt_lc",9,3.24688692082514,9.42429134645135,0.00398,0.0115,3,3,3.70020484924316,3.37960648536682
